items	SCG
GC_00006217	0
GC_00006218	0
GC_00006219	0
GC_00006220	0
GC_00006221	0
GC_00006222	0
GC_00006223	0
GC_00006224	0
GC_00006225	0
GC_00006226	0
GC_00006227	0
GC_00006228	0
GC_00006229	0
GC_00006230	0
GC_00006231	0
GC_00006232	0
GC_00006233	0
GC_00006234	0
GC_00006235	0
GC_00006236	0
GC_00006237	0
GC_00006238	0
GC_00006239	0
GC_00006240	0
GC_00006241	0
GC_00006242	0
GC_00006243	0
GC_00006244	0
GC_00006245	0
GC_00006246	0
GC_00006247	0
GC_00006248	0
GC_00006249	0
GC_00006250	0
GC_00006251	0
GC_00006252	0
GC_00006253	0
GC_00006254	0
GC_00006255	0
GC_00006256	0
GC_00006257	0
GC_00006258	0
GC_00006259	0
GC_00006260	0
GC_00006261	0
GC_00006262	0
GC_00006263	0
GC_00006264	0
GC_00006265	0
GC_00006266	0
GC_00006267	0
GC_00006268	0
GC_00006269	0
GC_00006270	0
GC_00006271	0
GC_00006272	0
GC_00006273	0
GC_00006274	0
GC_00006275	0
GC_00006276	0
GC_00006277	0
GC_00006278	0
GC_00006279	0
GC_00006280	0
GC_00006281	0
GC_00006282	0
GC_00006283	0
GC_00006284	0
GC_00006285	0
GC_00006286	0
GC_00006287	0
GC_00006288	0
GC_00006289	0
GC_00006290	0
GC_00006291	0
GC_00006292	0
GC_00006293	0
GC_00006294	0
GC_00006295	0
GC_00006296	0
GC_00006297	0
GC_00006298	0
GC_00006299	0
GC_00006300	0
GC_00006301	0
GC_00006302	0
GC_00006303	0
GC_00006304	0
GC_00006305	0
GC_00006306	0
GC_00006307	0
GC_00006308	0
GC_00006309	0
GC_00006310	0
GC_00006311	0
GC_00006312	0
GC_00006313	0
GC_00006314	0
GC_00006315	0
GC_00006316	0
GC_00006317	0
GC_00006318	0
GC_00006319	0
GC_00006320	0
GC_00006321	0
GC_00006322	0
GC_00006323	0
GC_00006324	0
GC_00006325	0
GC_00006326	0
GC_00006327	0
GC_00006328	0
GC_00006329	0
GC_00006330	0
GC_00006331	0
GC_00006332	0
GC_00006333	0
GC_00006334	0
GC_00006335	0
GC_00006336	0
GC_00006337	0
GC_00006338	0
GC_00006339	0
GC_00006340	0
GC_00006341	0
GC_00006342	0
GC_00006343	0
GC_00006344	0
GC_00006345	0
GC_00006346	0
GC_00006347	0
GC_00006348	0
GC_00006349	0
GC_00006350	0
GC_00006351	0
GC_00006352	0
GC_00006353	0
GC_00006354	0
GC_00006355	0
GC_00006356	0
GC_00006357	0
GC_00006358	0
GC_00006359	0
GC_00006360	0
GC_00006361	0
GC_00006362	0
GC_00006363	0
GC_00006364	0
GC_00006365	0
GC_00006366	0
GC_00006367	0
GC_00006368	0
GC_00006369	0
GC_00006370	0
GC_00006371	0
GC_00006372	0
GC_00006373	0
GC_00006374	0
GC_00006375	0
GC_00006376	0
GC_00006377	0
GC_00006378	0
GC_00006379	0
GC_00006380	0
GC_00006381	0
GC_00006382	0
GC_00006383	0
GC_00006384	0
GC_00006385	0
GC_00006386	0
GC_00006387	0
GC_00006388	0
GC_00006389	0
GC_00006390	0
GC_00006391	0
GC_00006392	0
GC_00006393	0
GC_00006394	0
GC_00006395	0
GC_00006396	0
GC_00006397	0
GC_00006398	0
GC_00006399	0
GC_00006400	0
GC_00006401	0
GC_00006402	0
GC_00006403	0
GC_00006404	0
GC_00006405	0
GC_00006406	0
GC_00006407	0
GC_00006408	0
GC_00006409	0
GC_00006410	0
GC_00006411	0
GC_00006412	0
GC_00006413	0
GC_00006414	0
GC_00006415	0
GC_00006416	0
GC_00006417	0
GC_00006418	0
GC_00006419	0
GC_00006420	0
GC_00006421	0
GC_00006422	0
GC_00006423	0
GC_00006424	0
GC_00006425	0
GC_00006426	0
GC_00006427	0
GC_00006428	0
GC_00006429	0
GC_00006430	0
GC_00006431	0
GC_00006432	0
GC_00006433	0
GC_00006434	0
GC_00006435	0
GC_00006436	0
GC_00006437	0
GC_00006438	0
GC_00006439	0
GC_00006440	0
GC_00006441	0
GC_00006442	0
GC_00006443	0
GC_00006444	0
GC_00006445	0
GC_00006446	0
GC_00006447	0
GC_00006448	0
GC_00006449	0
GC_00006450	0
GC_00006451	0
GC_00006452	0
GC_00006453	0
GC_00006454	0
GC_00006455	0
GC_00006456	0
GC_00006457	0
GC_00006458	0
GC_00006459	0
GC_00006460	0
GC_00006461	0
GC_00006462	0
GC_00006463	0
GC_00006464	0
GC_00006465	0
GC_00006466	0
GC_00006467	0
GC_00006468	0
GC_00006469	0
GC_00006470	0
GC_00006471	0
GC_00006472	0
GC_00006473	0
GC_00006474	0
GC_00006475	0
GC_00006476	0
GC_00006477	0
GC_00006478	0
GC_00006479	0
GC_00006480	0
GC_00006481	0
GC_00006482	0
GC_00006483	0
GC_00006484	0
GC_00006485	0
GC_00006486	0
GC_00006487	0
GC_00006488	0
GC_00006489	0
GC_00006490	0
GC_00006491	0
GC_00006492	0
GC_00006493	0
GC_00006494	0
GC_00006495	0
GC_00006496	0
GC_00006497	0
GC_00006498	0
GC_00006499	0
GC_00006500	0
GC_00006501	0
GC_00006502	0
GC_00006503	0
GC_00006504	0
GC_00006505	0
GC_00006506	0
GC_00006507	0
GC_00006508	0
GC_00006509	0
GC_00006510	0
GC_00006511	0
GC_00006512	0
GC_00006513	0
GC_00006514	0
GC_00006515	0
GC_00006516	0
GC_00006517	0
GC_00006518	0
GC_00006519	0
GC_00006520	0
GC_00006521	0
GC_00006522	0
GC_00006523	0
GC_00006524	0
GC_00006525	0
GC_00006526	0
GC_00006527	0
GC_00006528	0
GC_00006529	0
GC_00006530	0
GC_00006531	0
GC_00006532	0
GC_00006533	0
GC_00006534	0
GC_00006535	0
GC_00006536	0
GC_00006537	0
GC_00006538	0
GC_00006539	0
GC_00006540	0
GC_00006541	0
GC_00006542	0
GC_00006543	0
GC_00006544	0
GC_00006545	0
GC_00006546	0
GC_00006547	0
GC_00006548	0
GC_00006549	0
GC_00006550	0
GC_00006551	0
GC_00006552	0
GC_00006553	0
GC_00006554	0
GC_00006555	0
GC_00006556	0
GC_00006557	0
GC_00006558	0
GC_00006559	0
GC_00006560	0
GC_00006561	0
GC_00006562	0
GC_00006563	0
GC_00006564	0
GC_00006565	0
GC_00006566	0
GC_00006567	0
GC_00006568	0
GC_00006569	0
GC_00006570	0
GC_00006571	0
GC_00006572	0
GC_00006573	0
GC_00006574	0
GC_00006575	0
GC_00006576	0
GC_00006577	0
GC_00006578	0
GC_00006579	0
GC_00006580	0
GC_00006581	0
GC_00006582	0
GC_00006583	0
GC_00006584	0
GC_00006585	0
GC_00006586	0
GC_00006587	0
GC_00006588	0
GC_00006589	0
GC_00006590	0
GC_00006591	0
GC_00006592	0
GC_00006593	0
GC_00006594	0
GC_00006595	0
GC_00006596	0
GC_00006597	0
GC_00006598	0
GC_00006599	0
GC_00006600	0
GC_00006601	0
GC_00006602	0
GC_00006603	0
GC_00006604	0
GC_00006605	0
GC_00006606	0
GC_00006607	0
GC_00006608	0
GC_00006609	0
GC_00006610	0
GC_00006611	0
GC_00006612	0
GC_00006613	0
GC_00006614	0
GC_00006615	0
GC_00006616	0
GC_00006617	0
GC_00006618	0
GC_00006619	0
GC_00006620	0
GC_00006621	0
GC_00006622	0
GC_00006623	0
GC_00006624	0
GC_00006625	0
GC_00006626	0
GC_00006627	0
GC_00006628	0
GC_00006629	0
GC_00006630	0
GC_00006631	0
GC_00006632	0
GC_00006633	0
GC_00006634	0
GC_00006635	0
GC_00006636	0
GC_00006637	0
GC_00006638	0
GC_00006639	0
GC_00006640	0
GC_00006641	0
GC_00006642	0
GC_00006643	0
GC_00006644	0
GC_00006645	0
GC_00006646	0
GC_00006647	0
GC_00006648	0
GC_00006649	0
GC_00006650	0
GC_00006651	0
GC_00006652	0
GC_00006653	0
GC_00006654	0
GC_00006655	0
GC_00006656	0
GC_00006657	0
GC_00006658	0
GC_00006659	0
GC_00006660	0
GC_00006661	0
GC_00006662	0
GC_00006663	0
GC_00006664	0
GC_00006665	0
GC_00006666	0
GC_00006667	0
GC_00006668	0
GC_00006669	0
GC_00006670	0
GC_00006671	0
GC_00006672	0
GC_00006673	0
GC_00006674	0
GC_00006675	0
GC_00006676	0
GC_00006677	0
GC_00006678	0
GC_00006679	0
GC_00006680	0
GC_00006681	0
GC_00006682	0
GC_00006683	0
GC_00006684	0
GC_00006685	0
GC_00006686	0
GC_00006687	0
GC_00006688	0
GC_00006689	0
GC_00006690	0
GC_00006691	0
GC_00006692	0
GC_00006693	0
GC_00006694	0
GC_00006695	0
GC_00006696	0
GC_00006697	0
GC_00006698	0
GC_00006699	0
GC_00006700	0
GC_00006701	0
GC_00006702	0
GC_00006703	0
GC_00006704	0
GC_00006705	0
GC_00006706	0
GC_00006707	0
GC_00006708	0
GC_00006709	0
GC_00006710	0
GC_00006711	0
GC_00006712	0
GC_00006713	0
GC_00006714	0
GC_00006715	0
GC_00006716	0
GC_00006717	0
GC_00006718	0
GC_00006719	0
GC_00006720	0
GC_00006721	0
GC_00006722	0
GC_00006723	0
GC_00006724	0
GC_00006725	0
GC_00006726	0
GC_00006727	0
GC_00006728	0
GC_00006729	0
GC_00006730	0
GC_00006731	0
GC_00006732	0
GC_00006733	0
GC_00006734	0
GC_00006735	0
GC_00006736	0
GC_00006737	0
GC_00006738	0
GC_00006739	0
GC_00006740	0
GC_00006741	0
GC_00006742	0
GC_00006743	0
GC_00006744	0
GC_00006745	0
GC_00006746	0
GC_00006747	0
GC_00006748	0
GC_00006749	0
GC_00006750	0
GC_00006751	0
GC_00006752	0
GC_00006753	0
GC_00006754	0
GC_00006755	0
GC_00006756	0
GC_00006757	0
GC_00006758	0
GC_00006759	0
GC_00006760	0
GC_00006761	0
GC_00006762	0
GC_00006763	0
GC_00006764	0
GC_00006765	0
GC_00006766	0
GC_00006767	0
GC_00006768	0
GC_00006769	0
GC_00006770	0
GC_00006771	0
GC_00006772	0
GC_00006773	0
GC_00006774	0
GC_00006775	0
GC_00006776	0
GC_00006777	0
GC_00006778	0
GC_00006779	0
GC_00006780	0
GC_00006781	0
GC_00006782	0
GC_00006783	0
GC_00006784	0
GC_00006785	0
GC_00006786	0
GC_00006787	0
GC_00006788	0
GC_00006789	0
GC_00006790	0
GC_00006791	0
GC_00006792	0
GC_00006793	0
GC_00006794	0
GC_00006795	0
GC_00006796	0
GC_00006797	0
GC_00006798	0
GC_00006799	0
GC_00006800	0
GC_00006801	0
GC_00006802	0
GC_00006803	0
GC_00006804	0
GC_00006805	0
GC_00006806	0
GC_00006807	0
GC_00006808	0
GC_00006809	0
GC_00006810	0
GC_00006811	0
GC_00006812	0
GC_00006813	0
GC_00006814	0
GC_00006815	0
GC_00006816	0
GC_00006817	0
GC_00006818	0
GC_00006819	0
GC_00006820	0
GC_00006821	0
GC_00006822	0
GC_00006823	0
GC_00006824	0
GC_00006825	0
GC_00006826	0
GC_00006827	0
GC_00006828	0
GC_00006829	0
GC_00006830	0
GC_00006831	0
GC_00006832	0
GC_00006833	0
GC_00006834	0
GC_00006835	0
GC_00006836	0
GC_00006837	0
GC_00006838	0
GC_00006839	0
GC_00006840	0
GC_00006841	0
GC_00006842	0
GC_00006843	0
GC_00006844	0
GC_00006845	0
GC_00006846	0
GC_00006847	0
GC_00006848	0
GC_00006849	0
GC_00006850	0
GC_00006851	0
GC_00006852	0
GC_00006853	0
GC_00006854	0
GC_00006855	0
GC_00006856	0
GC_00006857	0
GC_00006858	0
GC_00006859	0
GC_00006860	0
GC_00006861	0
GC_00006862	0
GC_00006863	0
GC_00006864	0
GC_00006865	0
GC_00006866	0
GC_00006867	0
GC_00006868	0
GC_00006869	0
GC_00006870	0
GC_00006871	0
GC_00006872	0
GC_00006873	0
GC_00006874	0
GC_00006875	0
GC_00006876	0
GC_00006877	0
GC_00006878	0
GC_00006879	0
GC_00006880	0
GC_00006881	0
GC_00006882	0
GC_00006883	0
GC_00006884	0
GC_00006885	0
GC_00006886	0
GC_00006887	0
GC_00006888	0
GC_00006889	0
GC_00006890	0
GC_00006891	0
GC_00006892	0
GC_00006893	0
GC_00006894	0
GC_00006895	0
GC_00006896	0
GC_00006897	0
GC_00006898	0
GC_00006899	0
GC_00006900	0
GC_00006901	0
GC_00006902	0
GC_00006903	0
GC_00006904	0
GC_00006905	0
GC_00006906	0
GC_00006907	0
GC_00006908	0
GC_00006909	0
GC_00006910	0
GC_00006911	0
GC_00006912	0
GC_00006913	0
GC_00006914	0
GC_00006915	0
GC_00006916	0
GC_00006917	0
GC_00006918	0
GC_00006919	0
GC_00006920	0
GC_00006921	0
GC_00006922	0
GC_00006923	0
GC_00006924	0
GC_00006925	0
GC_00006926	0
GC_00006927	0
GC_00006928	0
GC_00006929	0
GC_00006930	0
GC_00006931	0
GC_00006932	0
GC_00006933	0
GC_00006934	0
GC_00006935	0
GC_00006936	0
GC_00006937	0
GC_00006938	0
GC_00006939	0
GC_00006940	0
GC_00006941	0
GC_00006942	0
GC_00006943	0
GC_00006944	0
GC_00006945	0
GC_00006946	0
GC_00006947	0
GC_00006948	0
GC_00006949	0
GC_00006950	0
GC_00006951	0
GC_00006952	0
GC_00006953	0
GC_00006954	0
GC_00006955	0
GC_00006956	0
GC_00006957	0
GC_00006958	0
GC_00006959	0
GC_00006960	0
GC_00006961	0
GC_00006962	0
GC_00006963	0
GC_00006964	0
GC_00006965	0
GC_00006966	0
GC_00006967	0
GC_00006968	0
GC_00006969	0
GC_00006970	0
GC_00006971	0
GC_00006972	0
GC_00006973	0
GC_00006974	0
GC_00006975	0
GC_00006976	0
GC_00006977	0
GC_00006978	0
GC_00006979	0
GC_00006980	0
GC_00006981	0
GC_00006982	0
GC_00006983	0
GC_00006984	0
GC_00006985	0
GC_00006986	0
GC_00006987	0
GC_00006988	0
GC_00006989	0
GC_00006990	0
GC_00006991	0
GC_00006992	0
GC_00006993	0
GC_00006994	0
GC_00006995	0
GC_00006996	0
GC_00006997	0
GC_00006998	0
GC_00006999	0
GC_00007000	0
GC_00007001	0
GC_00007002	0
GC_00007003	0
GC_00007004	0
GC_00007005	0
GC_00007006	0
GC_00007007	0
GC_00007008	0
GC_00007009	0
GC_00007010	0
GC_00007011	0
GC_00007012	0
GC_00007013	0
GC_00007014	0
GC_00007015	0
GC_00007016	0
GC_00007017	0
GC_00007018	0
GC_00007019	0
GC_00007020	0
GC_00007021	0
GC_00007022	0
GC_00007023	0
GC_00007024	0
GC_00007025	0
GC_00007026	0
GC_00007027	0
GC_00007028	0
GC_00007029	0
GC_00007030	0
GC_00007031	0
GC_00007032	0
GC_00007033	0
GC_00007034	0
GC_00007035	0
GC_00007036	0
GC_00007037	0
GC_00007038	0
GC_00007039	0
GC_00007040	0
GC_00007041	0
GC_00007042	0
GC_00007043	0
GC_00007044	0
GC_00007045	0
GC_00007046	0
GC_00007047	0
GC_00007048	0
GC_00007049	0
GC_00007050	0
GC_00007051	0
GC_00007052	0
GC_00007053	0
GC_00007054	0
GC_00007055	0
GC_00007056	0
GC_00007057	0
GC_00007058	0
GC_00007059	0
GC_00007060	0
GC_00007061	0
GC_00007062	0
GC_00007063	0
GC_00007064	0
GC_00007065	0
GC_00007066	0
GC_00007067	0
GC_00007068	0
GC_00007069	0
GC_00007070	0
GC_00007071	0
GC_00007072	0
GC_00007073	0
GC_00007074	0
GC_00007075	0
GC_00007076	0
GC_00007077	0
GC_00007078	0
GC_00007079	0
GC_00007080	0
GC_00007081	0
GC_00007082	0
GC_00007083	0
GC_00007084	0
GC_00007085	0
GC_00007086	0
GC_00007087	0
GC_00007088	0
GC_00007089	0
GC_00007090	0
GC_00007091	0
GC_00007092	0
GC_00007093	0
GC_00007094	0
GC_00007095	0
GC_00007096	0
GC_00007097	0
GC_00007098	0
GC_00007099	0
GC_00007100	0
GC_00007101	0
GC_00007102	0
GC_00007103	0
GC_00007104	0
GC_00007105	0
GC_00007106	0
GC_00007107	0
GC_00007108	0
GC_00007109	0
GC_00007110	0
GC_00007111	0
GC_00007112	0
GC_00007113	0
GC_00007114	0
GC_00007115	0
GC_00007116	0
GC_00007117	0
GC_00007118	0
GC_00007119	0
GC_00007120	0
GC_00007121	0
GC_00007122	0
GC_00007123	0
GC_00007124	0
GC_00007125	0
GC_00007126	0
GC_00007127	0
GC_00007128	0
GC_00007129	0
GC_00007130	0
GC_00007131	0
GC_00007132	0
GC_00007133	0
GC_00007134	0
GC_00007135	0
GC_00007136	0
GC_00007137	0
GC_00007138	0
GC_00007139	0
GC_00007140	0
GC_00007141	0
GC_00007142	0
GC_00007143	0
GC_00007144	0
GC_00007145	0
GC_00007146	0
GC_00007147	0
GC_00007148	0
GC_00007149	0
GC_00007150	0
GC_00007151	0
GC_00007152	0
GC_00007153	0
GC_00007154	0
GC_00007155	0
GC_00007156	0
GC_00007157	0
GC_00007158	0
GC_00007159	0
GC_00007160	0
GC_00007161	0
GC_00007162	0
GC_00007163	0
GC_00007164	0
GC_00007165	0
GC_00007166	0
GC_00007167	0
GC_00007168	0
GC_00007169	0
GC_00007170	0
GC_00007171	0
GC_00007172	0
GC_00007173	0
GC_00007174	0
GC_00007175	0
GC_00007176	0
GC_00007177	0
GC_00007178	0
GC_00007179	0
GC_00007180	0
GC_00007181	0
GC_00007182	0
GC_00007183	0
GC_00007184	0
GC_00007185	0
GC_00007186	0
GC_00007187	0
GC_00007188	0
GC_00007189	0
GC_00007190	0
GC_00007191	0
GC_00007192	0
GC_00007193	0
GC_00007194	0
GC_00007195	0
GC_00007196	0
GC_00007197	0
GC_00007198	0
GC_00007199	0
GC_00007200	0
GC_00007201	0
GC_00007202	0
GC_00007203	0
GC_00007204	0
GC_00007205	0
GC_00007206	0
GC_00007207	0
GC_00007208	0
GC_00007209	0
GC_00007210	0
GC_00007211	0
GC_00007212	0
GC_00007213	0
GC_00007214	0
GC_00007215	0
GC_00007216	0
GC_00007217	0
GC_00007218	0
GC_00007219	0
GC_00007220	0
GC_00007221	0
GC_00007222	0
GC_00007223	0
GC_00007224	0
GC_00007225	0
GC_00007226	0
GC_00007227	0
GC_00007228	0
GC_00007229	0
GC_00007230	0
GC_00007231	0
GC_00007232	0
GC_00007233	0
GC_00007234	0
GC_00007235	0
GC_00007236	0
GC_00007237	0
GC_00007238	0
GC_00007239	0
GC_00007240	0
GC_00007241	0
GC_00007242	0
GC_00007243	0
GC_00007244	0
GC_00007245	0
GC_00007246	0
GC_00007247	0
GC_00007248	0
GC_00007249	0
GC_00007250	0
GC_00007251	0
GC_00007252	0
GC_00007253	0
GC_00007254	0
GC_00007255	0
GC_00007256	0
GC_00007257	0
GC_00007258	0
GC_00007259	0
GC_00007260	0
GC_00007261	0
GC_00007262	0
GC_00007263	0
GC_00007264	0
GC_00007265	0
GC_00007266	0
GC_00007267	0
GC_00007268	0
GC_00007269	0
GC_00007270	0
GC_00007271	0
GC_00007272	0
GC_00007273	0
GC_00007274	0
GC_00007275	0
GC_00007276	0
GC_00007277	0
GC_00007278	0
GC_00007279	0
GC_00007280	0
GC_00007281	0
GC_00007282	0
GC_00007283	0
GC_00007284	0
GC_00007285	0
GC_00007286	0
GC_00007287	0
GC_00007288	0
GC_00007289	0
GC_00007290	0
GC_00007291	0
GC_00007292	0
GC_00007293	0
GC_00007294	0
GC_00007295	0
GC_00007296	0
GC_00007297	0
GC_00007298	0
GC_00007299	0
GC_00007300	0
GC_00007301	0
GC_00007302	0
GC_00007303	0
GC_00007304	0
GC_00007305	0
GC_00007306	0
GC_00007307	0
GC_00007308	0
GC_00007309	0
GC_00007310	0
GC_00007311	0
GC_00007312	0
GC_00007313	0
GC_00007314	0
GC_00007315	0
GC_00007316	0
GC_00007317	0
GC_00007318	0
GC_00007319	0
GC_00007320	0
GC_00007321	0
GC_00007322	0
GC_00007323	0
GC_00007324	0
GC_00007325	0
GC_00007326	0
GC_00007327	0
GC_00007328	0
GC_00007329	0
GC_00007330	0
GC_00007331	0
GC_00007332	0
GC_00007333	0
GC_00007334	0
GC_00007335	0
GC_00007336	0
GC_00007337	0
GC_00007338	0
GC_00007339	0
GC_00007340	0
GC_00007341	0
GC_00007342	0
GC_00007343	0
GC_00007344	0
GC_00007345	0
GC_00007346	0
GC_00007347	0
GC_00007348	0
GC_00007349	0
GC_00007350	0
GC_00007351	0
GC_00007352	0
GC_00007353	0
GC_00007354	0
GC_00007355	0
GC_00007356	0
GC_00007357	0
GC_00007358	0
GC_00007359	0
GC_00007360	0
GC_00007361	0
GC_00007362	0
GC_00007363	0
GC_00007364	0
GC_00007365	0
GC_00007366	0
GC_00007367	0
GC_00007368	0
GC_00007369	0
GC_00007370	0
GC_00007371	0
GC_00007372	0
GC_00007373	0
GC_00007374	0
GC_00007375	0
GC_00007376	0
GC_00007377	0
GC_00007378	0
GC_00007379	0
GC_00007380	0
GC_00007381	0
GC_00007382	0
GC_00007383	0
GC_00007384	0
GC_00007385	0
GC_00007386	0
GC_00007387	0
GC_00007388	0
GC_00007389	0
GC_00007390	0
GC_00007391	0
GC_00007392	0
GC_00007393	0
GC_00007394	0
GC_00007395	0
GC_00007396	0
GC_00007397	0
GC_00007398	0
GC_00007399	0
GC_00007400	0
GC_00007401	0
GC_00007402	0
GC_00007403	0
GC_00007404	0
GC_00007405	0
GC_00007406	0
GC_00007407	0
GC_00007408	0
GC_00007409	0
GC_00007410	0
GC_00007411	0
GC_00007412	0
GC_00007413	0
GC_00007414	0
GC_00007415	0
GC_00007416	0
GC_00007417	0
GC_00007418	0
GC_00007419	0
GC_00007420	0
GC_00007421	0
GC_00007422	0
GC_00007423	0
GC_00007424	0
GC_00007425	0
GC_00007426	0
GC_00007427	0
GC_00007428	0
GC_00007429	0
GC_00007430	0
GC_00007431	0
GC_00007432	0
GC_00007433	0
GC_00007434	0
GC_00007435	0
GC_00007436	0
GC_00007437	0
GC_00007438	0
GC_00007439	0
GC_00007440	0
GC_00007441	0
GC_00007442	0
GC_00007443	0
GC_00007444	0
GC_00007445	0
GC_00007446	0
GC_00007447	0
GC_00007448	0
GC_00007449	0
GC_00007450	0
GC_00007451	0
GC_00007452	0
GC_00007453	0
GC_00007454	0
GC_00007455	0
GC_00007456	0
GC_00007457	0
GC_00007458	0
GC_00007459	0
GC_00007460	0
GC_00007461	0
GC_00007462	0
GC_00007463	0
GC_00007464	0
GC_00007465	0
GC_00007466	0
GC_00007467	0
GC_00007468	0
GC_00007469	0
GC_00007470	0
GC_00007471	0
GC_00007472	0
GC_00007473	0
GC_00007474	0
GC_00007475	0
GC_00007476	0
GC_00007477	0
GC_00007478	0
GC_00007479	0
GC_00007480	0
GC_00007481	0
GC_00007482	0
GC_00007483	0
GC_00007484	0
GC_00007485	0
GC_00007486	0
GC_00007487	0
GC_00007488	0
GC_00007489	0
GC_00007490	0
GC_00007491	0
GC_00007492	0
GC_00007493	0
GC_00007494	0
GC_00007495	0
GC_00007496	0
GC_00007497	0
GC_00007498	0
GC_00007499	0
GC_00007500	0
GC_00007501	0
GC_00007502	0
GC_00007503	0
GC_00007504	0
GC_00007505	0
GC_00007506	0
GC_00007507	0
GC_00007508	0
GC_00007509	0
GC_00007510	0
GC_00007511	0
GC_00007512	0
GC_00007513	0
GC_00007514	0
GC_00007515	0
GC_00007516	0
GC_00007517	0
GC_00007518	0
GC_00007519	0
GC_00007520	0
GC_00007521	0
GC_00007522	0
GC_00007523	0
GC_00007524	0
GC_00007525	0
GC_00007526	0
GC_00007527	0
GC_00007528	0
GC_00007529	0
GC_00007530	0
GC_00007531	0
GC_00007532	0
GC_00007533	0
GC_00007534	0
GC_00007535	0
GC_00007536	0
GC_00007537	0
GC_00007538	0
GC_00007539	0
GC_00007540	0
GC_00007541	0
GC_00007542	0
GC_00007543	0
GC_00007544	0
GC_00007545	0
GC_00007546	0
GC_00007547	0
GC_00007548	0
GC_00007549	0
GC_00007550	0
GC_00007551	0
GC_00007552	0
GC_00007553	0
GC_00007554	0
GC_00007555	0
GC_00007556	0
GC_00007557	0
GC_00007558	0
GC_00007559	0
GC_00007560	0
GC_00007561	0
GC_00007562	0
GC_00007563	0
GC_00007564	0
GC_00007565	0
GC_00007566	0
GC_00007567	0
GC_00007568	0
GC_00007569	0
GC_00007570	0
GC_00007571	0
GC_00007572	0
GC_00007573	0
GC_00007574	0
GC_00007575	0
GC_00007576	0
GC_00007577	0
GC_00007578	0
GC_00007579	0
GC_00007580	0
GC_00007581	0
GC_00007582	0
GC_00007583	0
GC_00007584	0
GC_00007585	0
GC_00007586	0
GC_00007587	0
GC_00007588	0
GC_00007589	0
GC_00007590	0
GC_00007591	0
GC_00007592	0
GC_00007593	0
GC_00007594	0
GC_00007595	0
GC_00007596	0
GC_00007597	0
GC_00007598	0
GC_00007599	0
GC_00007600	0
GC_00007601	0
GC_00007602	0
GC_00007603	0
GC_00007604	0
GC_00007605	0
GC_00007606	0
GC_00007607	0
GC_00007608	0
GC_00007609	0
GC_00007610	0
GC_00007611	0
GC_00007612	0
GC_00007613	0
GC_00007614	0
GC_00007615	0
GC_00007616	0
GC_00007617	0
GC_00007618	0
GC_00007619	0
GC_00007620	0
GC_00007621	0
GC_00007622	0
GC_00007623	0
GC_00007624	0
GC_00007625	0
GC_00007626	0
GC_00007627	0
GC_00007628	0
GC_00007629	0
GC_00007630	0
GC_00007631	0
GC_00007632	0
GC_00007633	0
GC_00007634	0
GC_00007635	0
GC_00007636	0
GC_00007637	0
GC_00007638	0
GC_00007639	0
GC_00007640	0
GC_00007641	0
GC_00007642	0
GC_00007643	0
GC_00007644	0
GC_00007645	0
GC_00007646	0
GC_00007647	0
GC_00007648	0
GC_00007649	0
GC_00007650	0
GC_00007651	0
GC_00007652	0
GC_00007653	0
GC_00007654	0
GC_00007655	0
GC_00007656	0
GC_00007657	0
GC_00007658	0
GC_00007659	0
GC_00007660	0
GC_00007661	0
GC_00007662	0
GC_00007663	0
GC_00007664	0
GC_00007665	0
GC_00007666	0
GC_00007667	0
GC_00007668	0
GC_00007669	0
GC_00007670	0
GC_00007671	0
GC_00007672	0
GC_00007673	0
GC_00007674	0
GC_00007675	0
GC_00007676	0
GC_00007677	0
GC_00007678	0
GC_00007679	0
GC_00007680	0
GC_00007681	0
GC_00007682	0
GC_00007683	0
GC_00007684	0
GC_00007685	0
GC_00007686	0
GC_00007687	0
GC_00007688	0
GC_00007689	0
GC_00007690	0
GC_00007691	0
GC_00007692	0
GC_00007693	0
GC_00007694	0
GC_00007695	0
GC_00007696	0
GC_00007697	0
GC_00007698	0
GC_00007699	0
GC_00007700	0
GC_00007701	0
GC_00007702	0
GC_00007703	0
GC_00007704	0
GC_00007705	0
GC_00007706	0
GC_00007707	0
GC_00007708	0
GC_00007709	0
GC_00007710	0
GC_00007711	0
GC_00007712	0
GC_00007713	0
GC_00007714	0
GC_00007715	0
GC_00007716	0
GC_00007717	0
GC_00007718	0
GC_00007719	0
GC_00007720	0
GC_00007721	0
GC_00007722	0
GC_00007723	0
GC_00007724	0
GC_00007725	0
GC_00007726	0
GC_00007727	0
GC_00007728	0
GC_00007729	0
GC_00007730	0
GC_00007731	0
GC_00007732	0
GC_00007733	0
GC_00007734	0
GC_00007735	0
GC_00007736	0
GC_00007737	0
GC_00007738	0
GC_00007739	0
GC_00007740	0
GC_00007741	0
GC_00007742	0
GC_00007743	0
GC_00007744	0
GC_00007745	0
GC_00007746	0
GC_00007747	0
GC_00007748	0
GC_00007749	0
GC_00007750	0
GC_00007751	0
GC_00007752	0
GC_00007753	0
GC_00007754	0
GC_00007755	0
GC_00007756	0
GC_00007757	0
GC_00007758	0
GC_00007759	0
GC_00007760	0
GC_00007761	0
GC_00007762	0
GC_00007763	0
GC_00007764	0
GC_00007765	0
GC_00007766	0
GC_00007767	0
GC_00007768	0
GC_00007769	0
GC_00007770	0
