"module","module_name.x","KMM289_pathwise_module_completeness","KMM358_pathwise_module_completeness","KMM366_pathwise_module_completeness","KMM289_stepwise_module_completeness","KMM358_stepwise_module_completeness","KMM366_stepwise_module_completeness","has_na_pathwise","pathwise_difference","same_pathwise","module_name.y","module_class","module_category","module_subcategory"
"M00007","Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",1,1,1,1,1,1,FALSE,0,TRUE,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P","Pathway modules","Carbohydrate metabolism","Central carbohydrate metabolism"
"M00005","PRPP biosynthesis, ribose 5P => PRPP",1,1,1,1,1,1,FALSE,0,TRUE,"PRPP biosynthesis, ribose 5P => PRPP","Pathway modules","Carbohydrate metabolism","Central carbohydrate metabolism"
"M00005","PRPP biosynthesis, ribose 5P => PRPP",1,1,1,1,1,1,FALSE,0,TRUE,"PRPP biosynthesis, ribose 5P => PRPP","Pathway modules","Carbohydrate metabolism","Central carbohydrate metabolism"
"M00005","PRPP biosynthesis, ribose 5P => PRPP",1,1,1,1,1,1,FALSE,0,TRUE,"PRPP biosynthesis, ribose 5P => PRPP","Pathway modules","Carbohydrate metabolism","Central carbohydrate metabolism"
"M00008","Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate","Pathway modules","Carbohydrate metabolism","Central carbohydrate metabolism"
"M00008","Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate","Pathway modules","Carbohydrate metabolism","Central carbohydrate metabolism"
"M00008","Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate","Pathway modules","Carbohydrate metabolism","Central carbohydrate metabolism"
"M00014","Glucuronate pathway (uronate pathway)",0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.125,FALSE,0,TRUE,"Glucuronate pathway (uronate pathway)","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00014","Glucuronate pathway (uronate pathway)",0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.125,FALSE,0,TRUE,"Glucuronate pathway (uronate pathway)","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00014","Glucuronate pathway (uronate pathway)",0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.125,FALSE,0,TRUE,"Glucuronate pathway (uronate pathway)","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00632","Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",1,1,1,1,1,1,FALSE,0,TRUE,"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00632","Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",1,1,1,1,1,1,FALSE,0,TRUE,"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00632","Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",1,1,1,1,1,1,FALSE,0,TRUE,"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00552","D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00552","D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00552","D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00129","Ascorbate biosynthesis, animals, glucose-1P => ascorbate",0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,FALSE,0,TRUE,"Ascorbate biosynthesis, animals, glucose-1P => ascorbate","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00129","Ascorbate biosynthesis, animals, glucose-1P => ascorbate",0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,FALSE,0,TRUE,"Ascorbate biosynthesis, animals, glucose-1P => ascorbate","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00129","Ascorbate biosynthesis, animals, glucose-1P => ascorbate",0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,FALSE,0,TRUE,"Ascorbate biosynthesis, animals, glucose-1P => ascorbate","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00114","Ascorbate biosynthesis, plants, fructose-6P => ascorbate",0.125,0.125,0.125,0.125,0.125,0.125,FALSE,0,TRUE,"Ascorbate biosynthesis, plants, fructose-6P => ascorbate","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00114","Ascorbate biosynthesis, plants, fructose-6P => ascorbate",0.125,0.125,0.125,0.125,0.125,0.125,FALSE,0,TRUE,"Ascorbate biosynthesis, plants, fructose-6P => ascorbate","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00114","Ascorbate biosynthesis, plants, fructose-6P => ascorbate",0.125,0.125,0.125,0.125,0.125,0.125,FALSE,0,TRUE,"Ascorbate biosynthesis, plants, fructose-6P => ascorbate","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00854","Glycogen biosynthesis, glucose-1P => glycogen/starch",1,1,1,1,1,1,FALSE,0,TRUE,"Glycogen biosynthesis, glucose-1P => glycogen/starch","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00854","Glycogen biosynthesis, glucose-1P => glycogen/starch",1,1,1,1,1,1,FALSE,0,TRUE,"Glycogen biosynthesis, glucose-1P => glycogen/starch","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00854","Glycogen biosynthesis, glucose-1P => glycogen/starch",1,1,1,1,1,1,FALSE,0,TRUE,"Glycogen biosynthesis, glucose-1P => glycogen/starch","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00855","Glycogen degradation, glycogen => glucose-6P",1,1,1,1,1,1,FALSE,0,TRUE,"Glycogen degradation, glycogen => glucose-6P","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00855","Glycogen degradation, glycogen => glucose-6P",1,1,1,1,1,1,FALSE,0,TRUE,"Glycogen degradation, glycogen => glucose-6P","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00855","Glycogen degradation, glycogen => glucose-6P",1,1,1,1,1,1,FALSE,0,TRUE,"Glycogen degradation, glycogen => glucose-6P","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00565","Trehalose biosynthesis, D-glucose 1P => trehalose",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Trehalose biosynthesis, D-glucose 1P => trehalose","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00565","Trehalose biosynthesis, D-glucose 1P => trehalose",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Trehalose biosynthesis, D-glucose 1P => trehalose","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00565","Trehalose biosynthesis, D-glucose 1P => trehalose",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Trehalose biosynthesis, D-glucose 1P => trehalose","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00012","Glyoxylate cycle",0.8,0.8,0.8,0.8,0.8,0.8,FALSE,0,TRUE,"Glyoxylate cycle","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00012","Glyoxylate cycle",0.8,0.8,0.8,0.8,0.8,0.8,FALSE,0,TRUE,"Glyoxylate cycle","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00012","Glyoxylate cycle",0.8,0.8,0.8,0.8,0.8,0.8,FALSE,0,TRUE,"Glyoxylate cycle","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00373","Ethylmalonyl pathway",0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,FALSE,0,TRUE,"Ethylmalonyl pathway","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00373","Ethylmalonyl pathway",0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,FALSE,0,TRUE,"Ethylmalonyl pathway","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00373","Ethylmalonyl pathway",0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,FALSE,0,TRUE,"Ethylmalonyl pathway","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00740","Methylaspartate cycle",0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,FALSE,0,TRUE,"Methylaspartate cycle","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00740","Methylaspartate cycle",0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,FALSE,0,TRUE,"Methylaspartate cycle","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00740","Methylaspartate cycle",0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,FALSE,0,TRUE,"Methylaspartate cycle","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00532","Photorespiration",0.3,0.3,0.3,0.3,0.3,0.3,FALSE,0,TRUE,"Photorespiration","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00532","Photorespiration",0.3,0.3,0.3,0.3,0.3,0.3,FALSE,0,TRUE,"Photorespiration","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00532","Photorespiration",0.3,0.3,0.3,0.3,0.3,0.3,FALSE,0,TRUE,"Photorespiration","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00013","Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00013","Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00013","Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00982","Methylcitrate cycle",0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,FALSE,0,TRUE,"Methylcitrate cycle","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00982","Methylcitrate cycle",0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,FALSE,0,TRUE,"Methylcitrate cycle","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00982","Methylcitrate cycle",0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,FALSE,0,TRUE,"Methylcitrate cycle","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00968","Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate",0.25,0.25,0.25,0,0,0,FALSE,0,TRUE,"Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00968","Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate",0.25,0.25,0.25,0,0,0,FALSE,0,TRUE,"Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00968","Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate",0.25,0.25,0.25,0,0,0,FALSE,0,TRUE,"Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00131","Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00131","Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00131","Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol","Pathway modules","Carbohydrate metabolism","Other carbohydrate metabolism"
"M00165","Reductive pentose phosphate cycle (Calvin cycle)",0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,FALSE,0,TRUE,"Reductive pentose phosphate cycle (Calvin cycle)","Pathway modules","Energy metabolism","Carbon fixation"
"M00165","Reductive pentose phosphate cycle (Calvin cycle)",0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,FALSE,0,TRUE,"Reductive pentose phosphate cycle (Calvin cycle)","Pathway modules","Energy metabolism","Carbon fixation"
"M00165","Reductive pentose phosphate cycle (Calvin cycle)",0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,FALSE,0,TRUE,"Reductive pentose phosphate cycle (Calvin cycle)","Pathway modules","Energy metabolism","Carbon fixation"
"M00168","CAM (Crassulacean acid metabolism), dark",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"CAM (Crassulacean acid metabolism), dark","Pathway modules","Energy metabolism","Carbon fixation"
"M00168","CAM (Crassulacean acid metabolism), dark",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"CAM (Crassulacean acid metabolism), dark","Pathway modules","Energy metabolism","Carbon fixation"
"M00168","CAM (Crassulacean acid metabolism), dark",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"CAM (Crassulacean acid metabolism), dark","Pathway modules","Energy metabolism","Carbon fixation"
"M00169","CAM (Crassulacean acid metabolism), light",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"CAM (Crassulacean acid metabolism), light","Pathway modules","Energy metabolism","Carbon fixation"
"M00169","CAM (Crassulacean acid metabolism), light",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"CAM (Crassulacean acid metabolism), light","Pathway modules","Energy metabolism","Carbon fixation"
"M00169","CAM (Crassulacean acid metabolism), light",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"CAM (Crassulacean acid metabolism), light","Pathway modules","Energy metabolism","Carbon fixation"
"M00172","C4-dicarboxylic acid cycle, NADP - malic enzyme type",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"C4-dicarboxylic acid cycle, NADP - malic enzyme type","Pathway modules","Energy metabolism","Carbon fixation"
"M00172","C4-dicarboxylic acid cycle, NADP - malic enzyme type",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"C4-dicarboxylic acid cycle, NADP - malic enzyme type","Pathway modules","Energy metabolism","Carbon fixation"
"M00172","C4-dicarboxylic acid cycle, NADP - malic enzyme type",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"C4-dicarboxylic acid cycle, NADP - malic enzyme type","Pathway modules","Energy metabolism","Carbon fixation"
"M00171","C4-dicarboxylic acid cycle, NAD - malic enzyme type",0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,FALSE,0,TRUE,"C4-dicarboxylic acid cycle, NAD - malic enzyme type","Pathway modules","Energy metabolism","Carbon fixation"
"M00171","C4-dicarboxylic acid cycle, NAD - malic enzyme type",0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,FALSE,0,TRUE,"C4-dicarboxylic acid cycle, NAD - malic enzyme type","Pathway modules","Energy metabolism","Carbon fixation"
"M00171","C4-dicarboxylic acid cycle, NAD - malic enzyme type",0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,FALSE,0,TRUE,"C4-dicarboxylic acid cycle, NAD - malic enzyme type","Pathway modules","Energy metabolism","Carbon fixation"
"M00170","C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type","Pathway modules","Energy metabolism","Carbon fixation"
"M00170","C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type","Pathway modules","Energy metabolism","Carbon fixation"
"M00170","C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type","Pathway modules","Energy metabolism","Carbon fixation"
"M00173","Reductive citrate cycle (Arnon-Buchanan cycle)",0.727272727272727,0.727272727272727,0.727272727272727,0.7,0.7,0.7,FALSE,0,TRUE,"Reductive citrate cycle (Arnon-Buchanan cycle)","Pathway modules","Energy metabolism","Carbon fixation"
"M00173","Reductive citrate cycle (Arnon-Buchanan cycle)",0.727272727272727,0.727272727272727,0.727272727272727,0.7,0.7,0.7,FALSE,0,TRUE,"Reductive citrate cycle (Arnon-Buchanan cycle)","Pathway modules","Energy metabolism","Carbon fixation"
"M00173","Reductive citrate cycle (Arnon-Buchanan cycle)",0.727272727272727,0.727272727272727,0.727272727272727,0.7,0.7,0.7,FALSE,0,TRUE,"Reductive citrate cycle (Arnon-Buchanan cycle)","Pathway modules","Energy metabolism","Carbon fixation"
"M00376","3-Hydroxypropionate bi-cycle",0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,FALSE,0,TRUE,"3-Hydroxypropionate bi-cycle","Pathway modules","Energy metabolism","Carbon fixation"
"M00376","3-Hydroxypropionate bi-cycle",0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,FALSE,0,TRUE,"3-Hydroxypropionate bi-cycle","Pathway modules","Energy metabolism","Carbon fixation"
"M00376","3-Hydroxypropionate bi-cycle",0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,FALSE,0,TRUE,"3-Hydroxypropionate bi-cycle","Pathway modules","Energy metabolism","Carbon fixation"
"M00375","Hydroxypropionate-hydroxybutylate cycle",0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,FALSE,0,TRUE,"Hydroxypropionate-hydroxybutylate cycle","Pathway modules","Energy metabolism","Carbon fixation"
"M00375","Hydroxypropionate-hydroxybutylate cycle",0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,FALSE,0,TRUE,"Hydroxypropionate-hydroxybutylate cycle","Pathway modules","Energy metabolism","Carbon fixation"
"M00375","Hydroxypropionate-hydroxybutylate cycle",0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,FALSE,0,TRUE,"Hydroxypropionate-hydroxybutylate cycle","Pathway modules","Energy metabolism","Carbon fixation"
