gene_callers_id	source	accession	function	e_value
89	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter	0.0
90	KOfam	K23535	general nucleoside transport system permease protein	7.4e-113
90	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter	0.0
91	KOfam	K23536	general nucleoside transport system permease protein	3.7e-118
91	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>General nucleoside transporter	0.0
92	KOfam	K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]	9.2e-233
92	KEGG_BRITE	ko00001!!!ko00001!!!ko01000!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.6  3'-nucleotidase!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.4  Phosphoric-diester hydrolases>>>3.1.4.16  2',3'-cyclic-nucleotide 2'-phosphodiesterase	0.0
94	KOfam	K06213	magnesium transporter	2e-157
94	KEGG_BRITE	ko02000	Transporters>>>Other transporters>>>Pores ion channels [TC:1]	0.0
95	KOfam	K01992	ABC-2 type transport system permease protein	6.3e-06
95	KEGG_BRITE	ko02000	Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>ABC-2 type transporter	0.0
96	KOfam	K01992	ABC-2 type transport system permease protein	2e-07
96	KOfam	K25181	drug efflux transport system permease protein	4.2e-133
96	KEGG_BRITE	ko02000	Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>ABC-2 type transporter	0.0
96	KEGG_BRITE	ko02000	Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>Drug efflux transporter	0.0
97	KOfam	K01990	ABC-2 type transport system ATP-binding protein	9.1e-97
97	KOfam	K25182	drug efflux transport system ATP-binding protein	2.9e-122
97	KEGG_BRITE	ko02000	Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>ABC-2 type transporter	0.0
97	KEGG_BRITE	ko02000	Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>Drug efflux transporter	0.0
98	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.5e-93
98	KEGG_BRITE	ko02000	Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>ABC-2 type transporter	0.0
99	KOfam	K25183	membrane fusion protein YbhG	9.4e-118
99	KEGG_BRITE	ko02000	Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>Drug efflux transporter	0.0
101	KOfam	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU	9.6e-219
101	KEGG_BRITE	ko03110	Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100	0.0
102	KOfam	K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	4e-95
102	KEGG_BRITE	ko01000!!!ko01002	Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.25  Threonine endopeptidases>>>3.4.25.2  HslU---HslV peptidase!!!Peptidases and inhibitors>>>Threonine peptidases>>>Family T1: proteasome family	0.0
103	KOfam	K03591	cell division protein FtsN	1.2e-57
103	KEGG_BRITE	ko03036	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Divisome proteins	0.0
104	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	8.8e-199
104	KEGG_BRITE	ko00001!!!ko01000!!!ko01007!!!ko03016!!!ko03016!!!ko03029	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]!!!Enzymes>>>6. Ligases>>>6.1  Forming carbon-oxygen bonds>>>6.1.1  Ligases forming aminoacyl-tRNA and related compounds>>>6.1.1.19  arginine---tRNA ligase!!!Amino acid related enzymes>>>Aminoacyl-tRNA synthetase>>>Class I (G)!!!Transfer RNA biogenesis>>>Eukaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Multi-aminoacyl-tRNA synthetase complex (MSC)!!!Transfer RNA biogenesis>>>Prokaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Other AARSs!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Other mitochondrial DNA transcription and translation factors	0.0
105	KOfam	K07157	uncharacterized protein	2.4e-45
105	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown	0.0
106	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	8.3e-42
106	KEGG_BRITE	ko03021	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors	0.0
107	KOfam	K07167	putative transcriptional regulator	5.6e-63
107	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99995 Signaling proteins	0.0
108	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	1.3e-98
108	KEGG_BRITE	ko00001!!!ko00001!!!ko01000!!!ko01011	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00550 Peptidoglycan biosynthesis [PATH:ko00550]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00552 Teichoic acid biosynthesis [PATH:ko00552]!!!Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.1  In phosphorus-containing anhydrides>>>3.6.1.27  undecaprenyl-diphosphate phosphatase!!!Peptidoglycan biosynthesis and degradation proteins>>>Precursor biosynthesis>>>Diphosphatase	0.0
109	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	4.2e-101
109	KEGG_Module	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	0.0
109	KEGG_Class	M00632	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	0.0
109	KEGG_BRITE	ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00052 Galactose metabolism [PATH:ko00052]!!!Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.3  Acting on carbohydrates and derivatives>>>5.1.3.3  aldose 1-epimerase	0.0
110	KOfam	K00849	galactokinase [EC:2.7.1.6]	1.2e-161
110	KEGG_Module	M00632!!!M00554	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P!!!UDP-Gal biosynthesis, Gal => UDP-Gal	0.0
110	KEGG_Class	M00632!!!M00554	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Glycan metabolism; Nucleotide sugar biosynthesis	0.0
110	KEGG_BRITE	ko00001!!!ko00001!!!ko01000!!!ko04147	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00052 Galactose metabolism [PATH:ko00052]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.6  galactokinase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)	0.0
111	KOfam	K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	2.4e-153
111	KEGG_Module	M00632!!!M00554	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P!!!UDP-Gal biosynthesis, Gal => UDP-Gal	0.0
111	KEGG_Class	M00632!!!M00554	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Glycan metabolism; Nucleotide sugar biosynthesis	0.0
111	KEGG_BRITE	ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00052 Galactose metabolism [PATH:ko00052]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.12  UDP-glucose---hexose-1-phosphate uridylyltransferase	0.0
112	KOfam	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	2.8e-159
112	KEGG_Module	M00632!!!M01004	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P!!!UDP-Galf biosynthesis, UDP-Glc => UDP-Galf	0.0
112	KEGG_Class	M00632!!!M01004	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Glycan metabolism; Nucleotide sugar biosynthesis	0.0
112	KEGG_BRITE	ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00052 Galactose metabolism [PATH:ko00052]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]!!!Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.3  Acting on carbohydrates and derivatives>>>5.1.3.2  UDP-glucose 4-epimerase	0.0
113	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	4e-103
113	KEGG_BRITE	ko03000	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>LacI family	0.0
114	KOfam	K01190	beta-galactosidase [EC:3.2.1.23]	3.3e-201
114	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00052 Galactose metabolism [PATH:ko00052]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00600 Sphingolipid metabolism [PATH:ko00600]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00511 Other glycan degradation [PATH:ko00511]!!!Enzymes>>>3. Hydrolases>>>3.2  Glycosylases>>>3.2.1  Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds>>>3.2.1.23  beta-galactosidase	0.0
115	KOfam	K10540	methyl-galactoside transport system substrate-binding protein	2.1e-153
115	KEGG_BRITE	ko00001!!!ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02030 Bacterial chemotaxis [PATH:ko02030]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Methyl-galactoside transporter	0.0
116	KOfam	K10542	methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]	3.1e-267
116	KEGG_BRITE	ko00001!!!ko01000!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Enzymes>>>7. Translocases>>>7.5  Catalysing the translocation of carbohydrates and their derivatives>>>7.5.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.5.2.11  ABC-type D-galactose transporter!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Methyl-galactoside transporter	0.0
117	KOfam	K10541	methyl-galactoside transport system permease protein	1.1e-155
117	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Methyl-galactoside transporter	0.0
118	KOfam	K03406	methyl-accepting chemotaxis protein	5.5e-85
118	KEGG_BRITE	ko00001!!!ko00001!!!ko02035	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02030 Bacterial chemotaxis [PATH:ko02030]!!!Bacterial motility proteins>>>Flagellar system>>>Chemotaxis proteins>>>MCPs	0.0
119	KOfam	K00557	tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	2.9e-163
119	KEGG_BRITE	ko01000!!!ko03016	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.35  tRNA (uracil54-C5)-methyltransferase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Methyltransferases	0.0
121	KOfam	K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	4e-17
121	KEGG_Module	M00122	Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin	0.0
121	KEGG_Class	M00122	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	0.0
121	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.17  corrinoid adenosyltransferase	0.0
124	KOfam	K03668	heat shock protein HslJ	1.2e-35
124	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99975 Protein processing	0.0
125	KOfam	K04046	hypothetical chaperone protein	8.6e-146
125	KEGG_BRITE	ko03110	Chaperones and folding catalysts>>>Heat shock proteins>>>HSP70 / DNAK	0.0
126	KOfam	K03778	D-lactate dehydrogenase [EC:1.1.1.28]	2.1e-157
126	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.28  D-lactate dehydrogenase	0.0
127	KOfam	K05805	CreA protein	1.6e-72
127	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only	0.0
130	KOfam	K06204	RNA polymerase-binding transcription factor	3.6e-31
130	KEGG_BRITE	ko00001!!!ko03000!!!ko03021!!!ko03009	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02026 Biofilm formation - Escherichia coli [PATH:ko02026]!!!Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>Transcription elongation factors!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA transcription factors	0.0
131	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	3.4e-101
131	KEGG_Module	M00978	Ornithine-ammonia cycle	0.0
131	KEGG_Class	M00978	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	0.0
131	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko04147	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04075 Plant hormone signal transduction [PATH:ko04075]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04217 Necroptosis [PATH:ko04217]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.1  Acid-D-ammonia (or amine) ligases (amide synthases)>>>6.3.1.2  glutamine synthetase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)	0.0
132	KOfam	K12256	putrescine---pyruvate transaminase [EC:2.6.1.113]	1.8e-238
132	KEGG_BRITE	ko00001!!!ko01000!!!ko01007	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.113  putrescine---pyruvate transaminase!!!Amino acid related enzymes>>>Aminotransferase (transaminase)>>>Class III	0.0
133	KOfam	K11073	putrescine transport system substrate-binding protein	3.9e-180
133	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putrescine transporter	0.0
134	KOfam	K11073	putrescine transport system substrate-binding protein	1e-175
134	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putrescine transporter	0.0
135	KOfam	K11076	putrescine transport system ATP-binding protein [EC:7.6.2.16]	2.8e-187
135	KEGG_BRITE	ko00001!!!ko01000!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Enzymes>>>7. Translocases>>>7.6  Catalysing the translocation of other compounds>>>7.6.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.6.2.16  ABC-type putrescine transporter!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putrescine transporter	0.0
136	KOfam	K02054	putative spermidine/putrescine transport system permease protein	7.7e-81
136	KOfam	K11071	spermidine/putrescine transport system permease protein	2.8e-104
136	KOfam	K11075	putrescine transport system permease protein	2.2e-153
136	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putative spermidine/putrescine transporter	0.0
136	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Spermidine/putrescine transporter	0.0
136	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putrescine transporter	0.0
137	KOfam	K11070	spermidine/putrescine transport system permease protein	1.4e-94
137	KOfam	K11074	putrescine transport system permease protein	2.2e-133
137	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Spermidine/putrescine transporter	0.0
137	KEGG_BRITE	ko00001!!!ko02000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putrescine transporter	0.0
