gene_callers_id	source	accession	function	e_value
469	Prokka:Prodigal	treB	PTS system trehalose-specific EIIBC component	0
470	Prokka:Prodigal	treC_1	Trehalose-6-phosphate hydrolase	0
471	Prokka:Prodigal	maa_1	Maltose O-acetyltransferase	0
472	Prokka:Prodigal			0
473	Prokka:Prodigal	rluA_1	Dual-specificity RNA pseudouridine synthase RluA	0
474	Prokka:Prodigal	rapA	RNA polymerase-associated protein RapA	0
475	Prokka:Prodigal			0
476	Prokka:Prodigal			0
477	Prokka:Prodigal			0
478	Prokka:Prodigal	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	0
479	Prokka:Prodigal	clcA	H(+)/Cl(-) exchange transporter ClcA	0
480	Prokka:Prodigal			0
481	Prokka:Prodigal	erpA	Iron-sulfur cluster insertion protein ErpA	0
482	Prokka:Prodigal	mleN_1	Malate-2H(+)/Na(+)-lactate antiporter	0
483	Prokka:Prodigal			0
484	Prokka:Prodigal			0
485	Prokka:Prodigal	glgA	Glycogen synthase	0
486	Prokka:Prodigal	glgC_1	Glucose-1-phosphate adenylyltransferase	0
487	Prokka:Prodigal	rsmC	Ribosomal RNA small subunit methyltransferase C	0
488	Prokka:Prodigal	dapA_1	4-hydroxy-tetrahydrodipicolinate synthase	0
489	Prokka:Prodigal	ygiF	Inorganic triphosphatase	0
490	Prokka:Prodigal			0
491	Prokka:Prodigal			0
492	Prokka:Prodigal	metL	Bifunctional aspartokinase/homoserine dehydrogenase 2	0
493	Prokka:Prodigal	metB	Cystathionine gamma-synthase	0
494	Prokka:Prodigal	metJ	Met repressor	0
495	Prokka:Prodigal	sdaC_1	Serine transporter	0
496	Prokka:Prodigal	cysQ_1	3'(2'),5'-bisphosphate nucleotidase CysQ	0
497	Prokka:Prodigal	nudE	ADP compounds hydrolase NudE	0
498	Prokka:Prodigal	yrfG	GMP/IMP nucleotidase YrfG	0
499	Prokka:Prodigal			0
500	Prokka:Prodigal			0
501	Prokka:Prodigal	maa_2	Maltose O-acetyltransferase	0
502	Prokka:Prodigal			0
503	Prokka:Prodigal	sbp	Sulfate-binding protein	0
504	Prokka:Prodigal			0
505	Prokka:Prodigal	cysT_1	Sulfate transport system permease protein CysT	0
506	Prokka:Prodigal	cysW	Sulfate transport system permease protein CysW	0
507	Prokka:Prodigal	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	0
508	Prokka:Prodigal	cbl	HTH-type transcriptional regulator cbl	0
509	Prokka:Prodigal	thrC_1	Threonine synthase	0
510	Prokka:Prodigal	glnM_1	putative glutamine ABC transporter permease protein GlnM	0
511	Prokka:Prodigal			0
512	Prokka:Prodigal	glnP	Glutamine transport system permease protein GlnP	0
513	Prokka:Prodigal	btuD_1	Vitamin B12 import ATP-binding protein BtuD	0
514	Prokka:Prodigal	glnH	ABC transporter glutamine-binding protein GlnH	0
515	Prokka:Prodigal		IS1595 family transposase ISAs23	0
516	Prokka:Prodigal	gbpA_1	GlcNAc-binding protein A	0
517	Prokka:Prodigal	mcpP_1	Methyl-accepting chemotaxis protein McpP	0
518	Prokka:Prodigal			0
519	Prokka:Prodigal	mnaA	UDP-N-acetylglucosamine 2-epimerase	0
520	Prokka:Prodigal			0
521	Prokka:Prodigal	nfrA	Bacteriophage adsorption protein A	0
522	Prokka:Prodigal			0
523	Prokka:Prodigal	pgaA	Poly-beta-1,6-N-acetyl-D-glucosamine export protein	0
524	Prokka:Prodigal	pgaB	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase	0
525	Prokka:Prodigal	pgaC	Poly-beta-1,6-N-acetyl-D-glucosamine synthase	0
526	Prokka:Prodigal			0
527	Prokka:Prodigal			0
528	Prokka:Prodigal	pyrK	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	0
529	Prokka:Prodigal	tolB_1	Tol-Pal system protein TolB	0
530	Prokka:Prodigal			0
531	Prokka:Prodigal	ygaZ	Inner membrane protein YgaZ	0
532	Prokka:Prodigal			0
533	Prokka:Prodigal	yjjI	putative protein YjjI	0
534	Prokka:Prodigal	yjjW	Putative glycyl-radical enzyme activating enzyme YjjW	0
535	Prokka:Prodigal			0
536	Prokka:Prodigal	nodD2_2	Nodulation protein D 2	0
537	Prokka:Prodigal	tyrB	Aromatic-amino-acid aminotransferase	0
538	Prokka:Prodigal	frmR	Transcriptional repressor FrmR	0
539	Prokka:Prodigal	czcD	Cadmium, cobalt and zinc/H(+)-K(+) antiporter	0
540	Prokka:Prodigal			0
541	Prokka:Prodigal	pulA	Pullulanase	0
542	Prokka:Prodigal	glgX_1	Glycogen debranching enzyme	0
543	Prokka:Prodigal	zntA	Zinc/cadmium/lead-transporting P-type ATPase	0
544	Prokka:Prodigal	tpx	Thiol peroxidase	0
545	Prokka:Prodigal			0
546	Prokka:Prodigal	rhlE_1	ATP-dependent RNA helicase RhlE	0
547	Prokka:Prodigal			0
548	Prokka:Prodigal			0
549	Prokka:Prodigal			0
550	Prokka:Prodigal			0
551	Prokka:Prodigal		IS4 family transposase ISAs30	0
552	Prokka:Prodigal			0
553	Prokka:Prodigal			0
554	Prokka:Prodigal	cdaR	Carbohydrate diacid regulator	0
555	Prokka:Prodigal	gntP	High-affinity gluconate transporter	0
556	Prokka:Prodigal	garK	Glycerate 2-kinase	0
557	Prokka:Prodigal			0
558	Prokka:Prodigal			0
559	Prokka:Prodigal	betS	Glycine betaine/proline betaine transporter BetS	0
560	Prokka:Prodigal	cca	Multifunctional CCA protein	0
561	Prokka:Prodigal	mutY	Adenine DNA glycosylase	0
562	Prokka:Prodigal		putative Fe(2+)-trafficking protein	0
563	Prokka:Prodigal	mltC	Membrane-bound lytic murein transglycosylase C	0
564	Prokka:Prodigal	ygiW	Protein YgiW	0
565	Prokka:Prodigal		Phosphatidylcholine-sterol acyltransferase	0
566	Prokka:Prodigal	ompA_2	Outer membrane protein A	0
567	Prokka:Prodigal	vdcA	Diguanylate cyclase VdcA	0
568	Prokka:Prodigal	rnr	Ribonuclease R	0
569	Prokka:Prodigal	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	0
570	Prokka:Prodigal			0
571	Prokka:Prodigal	elaA	Protein ElaA	0
572	Prokka:Prodigal	srmB	ATP-dependent RNA helicase SrmB	0
573	Prokka:Prodigal	yfiC	tRNA1(Val) (adenine(37)-N6)-methyltransferase	0
574	Prokka:Prodigal	brnQ_1	Branched-chain amino acid transport system 2 carrier protein	0
575	Prokka:Prodigal	brnQ_2	Branched-chain amino acid transport system 2 carrier protein	0
576	Prokka:Prodigal			0
577	Prokka:Prodigal			0
578	Prokka:Prodigal	zur	Zinc uptake regulation protein	0
579	Prokka:Prodigal	dusA	tRNA-dihydrouridine(20/20a) synthase	0
580	Prokka:Prodigal	aer_1	Aerotaxis receptor	0
581	Prokka:Prodigal			0
582	Prokka:Prodigal	mppA_1	Periplasmic murein peptide-binding protein	0
583	Prokka:Prodigal			0
584	Prokka:Prodigal	cat_2	Chloramphenicol acetyltransferase	0
585	Prokka:Prodigal			0
586	Prokka:Prodigal	paaF	2,3-dehydroadipyl-CoA hydratase	0
587	Prokka:Prodigal			0
588	Prokka:Prodigal			0
589	Prokka:Prodigal		Sepiapterin reductase	0
590	Prokka:Prodigal	proS	Proline--tRNA ligase	0
591	Prokka:Prodigal	rlmCD	23S rRNA (uracil-C(5))-methyltransferase RlmCD	0
592	Prokka:Prodigal	pqiC	Intermembrane transport lipoprotein PqiC	0
593	Prokka:Prodigal	pqiB	Intermembrane transport protein PqiB	0
594	Prokka:Prodigal	pqiA_1	Intermembrane transport protein PqiA	0
595	Prokka:Prodigal	hfq_1	RNA-binding protein Hfq	0
596	Prokka:Prodigal	yqaB_1	Fructose-1-phosphate phosphatase YqaB	0
597	Prokka:Prodigal	cdgJ_1	Cyclic di-GMP phosphodiesterase CdgJ	0
598	Prokka:Prodigal			0
599	Prokka:Prodigal	rnb	Exoribonuclease 2	0
600	Prokka:Prodigal	argP_1	HTH-type transcriptional regulator ArgP	0
601	Prokka:Prodigal			0
602	Prokka:Prodigal	luxR_1	Transcriptional activator protein LuxR	0
603	Prokka:Prodigal	argO	Arginine exporter protein ArgO	0
604	Prokka:Prodigal			0
605	Prokka:Prodigal	ruvA	Holliday junction ATP-dependent DNA helicase RuvA	0
606	Prokka:Prodigal	ruvB	Holliday junction ATP-dependent DNA helicase RuvB	0
607	Prokka:Prodigal	cydA_1	Cytochrome bd-I ubiquinol oxidase subunit 1	0
608	Prokka:Prodigal	cydB_1	Cytochrome bd-I ubiquinol oxidase subunit 2	0
609	Prokka:Prodigal			0
610	Prokka:Prodigal			0
611	Prokka:Prodigal	ybgC	Acyl-CoA thioesterase YbgC	0
612	Prokka:Prodigal	tolQ_1	Tol-Pal system protein TolQ	0
613	Prokka:Prodigal	tolR_1	Tol-Pal system protein TolR	0
614	Prokka:Prodigal			0
615	Prokka:Prodigal	tolB_2	Tol-Pal system protein TolB	0
616	Prokka:Prodigal	pal_1	Peptidoglycan-associated lipoprotein	0
617	Prokka:Prodigal	cpoB	Cell division coordinator CpoB	0
618	Prokka:Prodigal			0
619	Prokka:Prodigal			0
620	Prokka:Prodigal			0
621	Prokka:Prodigal	vldW_1	Validamycin A dioxygenase	0
622	Prokka:Prodigal			0
623	Prokka:Prodigal	ybhA	Pyridoxal phosphate phosphatase YbhA	0
624	Prokka:Prodigal	tetA	Tetracycline resistance protein, class B	0
625	Prokka:Prodigal			0
626	Prokka:Prodigal	lrp_1	Leucine-responsive regulatory protein	0
627	Prokka:Prodigal			0
628	Prokka:Prodigal			0
629	Prokka:Prodigal	rppH_1	RNA pyrophosphohydrolase	0
630	Prokka:Prodigal	srpC	putative chromate transport protein	0
631	Prokka:Prodigal	msrB	Peptide methionine sulfoxide reductase MsrB	0
632	Prokka:Prodigal	glgX_2	Glycogen operon protein GlgX 	0
633	Prokka:Prodigal	glgB_1	1,4-alpha-glucan branching enzyme GlgB	0
634	Prokka:Prodigal	malQ	4-alpha-glucanotransferase	0
635	Prokka:Prodigal	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	0
636	Prokka:Prodigal	yeaD	Putative glucose-6-phosphate 1-epimerase	0
637	Prokka:Prodigal	nadA	Quinolinate synthase A	0
638	Prokka:Prodigal	mcpU_1	Methyl-accepting chemotaxis protein McpU	0
639	Prokka:Prodigal			0
640	Prokka:Prodigal	qmcA_1	Protein QmcA	0
641	Prokka:Prodigal	cysG_1	Siroheme synthase	0
642	Prokka:Prodigal	cysD	Sulfate adenylyltransferase subunit 2	0
643	Prokka:Prodigal	cysN	Sulfate adenylyltransferase subunit 1	0
644	Prokka:Prodigal			0
645	Prokka:Prodigal	cysC	Adenylyl-sulfate kinase	0
646	Prokka:Prodigal			0
647	Prokka:Prodigal	aer_2	Aerotaxis receptor	0
648	Prokka:Prodigal			0
649	Prokka:Prodigal			0
650	Prokka:Prodigal			0
651	Prokka:Prodigal	yknY_1	putative ABC transporter ATP-binding protein YknY	0
652	Prokka:Prodigal			0
653	Prokka:Prodigal			0
654	Prokka:Prodigal	ytfJ	putative protein YtfJ	0
655	Prokka:Prodigal			0
656	Prokka:Prodigal			0
657	Prokka:Prodigal	ppa	Inorganic pyrophosphatase	0
658	Prokka:Prodigal		3'3'-cGAMP-specific phosphodiesterase 2	0
659	Prokka:Prodigal	yhaJ_2	HTH-type transcriptional regulator YhaJ	0
660	Prokka:Prodigal	mdtJ	Spermidine export protein MdtJ	0
661	Prokka:Prodigal	mdtI	Spermidine export protein MdtI	0
662	Prokka:Prodigal	cetB	2-epi-5-epi-valiolone epimerase	0
663	Prokka:Prodigal	mrcB	Penicillin-binding protein 1B	0
664	Prokka:Prodigal	hrpB	ATP-dependent RNA helicase HrpB	0
665	Prokka:Prodigal	thpR	RNA 2',3'-cyclic phosphodiesterase	0
666	Prokka:Prodigal	sfsA	Sugar fermentation stimulation protein A	0
667	Prokka:Prodigal	dksA_2	RNA polymerase-binding transcription factor DksA	0
668	Prokka:Prodigal	gluQ	Glutamyl-Q tRNA(Asp) synthetase	0
669	Prokka:Prodigal	pcnB	Poly(A) polymerase I	0
670	Prokka:Prodigal	folK_2	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	0
671	Prokka:Prodigal	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	0
672	Prokka:Prodigal	panC	Pantothenate synthetase	0
673	Prokka:Prodigal			0
674	Prokka:Prodigal	tcyP_1	L-cystine uptake protein TcyP	0
675	Prokka:Prodigal	glpE_1	Thiosulfate sulfurtransferase GlpE	0
676	Prokka:Prodigal			0
677	Prokka:Prodigal			0
678	Prokka:Prodigal			0
679	Prokka:Prodigal	yadH	Inner membrane transport permease YadH	0
680	Prokka:Prodigal	yadG	putative ABC transporter ATP-binding protein YadG	0
681	Prokka:Prodigal	hpt	Hypoxanthine phosphoribosyltransferase	0
682	Prokka:Prodigal	luxR_2	HTH-type transcriptional regulator LuxR	0
683	Prokka:Prodigal	ubiX	Flavin prenyltransferase UbiX	0
684	Prokka:Prodigal	mpl	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase	0
685	Prokka:Prodigal	lpxT	Lipid A 1-diphosphate synthase	0
686	Prokka:Prodigal	lnpD	UDP-glucose 4-epimerase	0
687	Prokka:Prodigal	hcr	NADH oxidoreductase HCR	0
688	Prokka:Prodigal	hcp	Hydroxylamine reductase	0
689	Prokka:Prodigal		putative protein	0
690	Prokka:Prodigal	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	0
691	Prokka:Prodigal			0
692	Prokka:Prodigal	barA	Signal transduction histidine-protein kinase BarA	0
693	Prokka:Prodigal	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	0
694	Prokka:Prodigal	relA	GTP pyrophosphokinase	0
695	Prokka:Prodigal	mazG	Nucleoside triphosphate pyrophosphohydrolase	0
696	Prokka:Prodigal	pyrG	CTP synthase	0
697	Prokka:Prodigal	eno	Enolase	0
698	Prokka:Prodigal			0
699	Prokka:Prodigal			0
700	Prokka:Prodigal			0
701	Prokka:Prodigal			0
702	Prokka:Prodigal			0
703	Prokka:Prodigal			0
704	Prokka:Prodigal	lprI	Lipoprotein LprI	0
705	Prokka:Prodigal			0
706	Prokka:Prodigal			0
707	Prokka:Prodigal	rlmJ	Ribosomal RNA large subunit methyltransferase J	0
708	Prokka:Prodigal			0
709	Prokka:Prodigal	yheS	putative ABC transporter ATP-binding protein YheS	0
710	Prokka:Prodigal			0
711	Prokka:Prodigal			0
712	Prokka:Prodigal			0
713	Prokka:Prodigal			0
714	Prokka:Prodigal	eamB_1	Cysteine/O-acetylserine efflux protein	0
715	Prokka:Prodigal	eamB_2	Cysteine/O-acetylserine efflux protein	0
716	Prokka:Prodigal	ygeA	L-aspartate/glutamate-specific racemase	0
717	Prokka:Prodigal			0
718	Prokka:Prodigal	tabA	Toxin-antitoxin biofilm protein TabA	0
719	Prokka:Prodigal	ackA_1	Acetate kinase	0
720	Prokka:Prodigal	ybdG	Miniconductance mechanosensitive channel YbdG	0
721	Prokka:Prodigal	ybiS	putative L,D-transpeptidase YbiS	0
722	Prokka:Prodigal			0
723	Prokka:Prodigal	putP	Sodium/proline symporter	0
724	Prokka:Prodigal	ftsB	Cell division protein FtsB	0
725	Prokka:Prodigal	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0
726	Prokka:Prodigal	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	0
727	Prokka:Prodigal	truD	tRNA pseudouridine synthase D	0
728	Prokka:Prodigal	surE	5'/3'-nucleotidase SurE	0
729	Prokka:Prodigal	pcm	Protein-L-isoaspartate O-methyltransferase	0
730	Prokka:Prodigal			0
731	Prokka:Prodigal			0
732	Prokka:Prodigal	rpoS	RNA polymerase sigma factor RpoS	0
733	Prokka:Prodigal	nemA_1	N-ethylmaleimide reductase	0
734	Prokka:Prodigal	comR	HTH-type transcriptional repressor ComR	0
735	Prokka:Prodigal	nodD2_3	Nodulation protein D 2	0
736	Prokka:Prodigal	aguA	Agmatine deiminase	0
737	Prokka:Prodigal	mdlY	Mandelamide hydrolase	0
738	Prokka:Prodigal			0
739	Prokka:Prodigal	cphA	Metallo-beta-lactamase type 2	0
740	Prokka:Prodigal	yflS	Putative malate transporter YflS	0
741	Prokka:Prodigal			0
742	Prokka:Prodigal	rhlE_2	ATP-dependent RNA helicase RhlE	0
743	Prokka:Prodigal			0
744	Prokka:Prodigal			0
745	Prokka:Prodigal	salL	Adenosyl-chloride synthase	0
746	Prokka:Prodigal	ccmM	Carbon dioxide concentrating mechanism protein CcmM	0
747	Prokka:Prodigal		Ribonuclease	0
748	Prokka:Prodigal			0
749	Prokka:Prodigal	nmoA	Nitronate monooxygenase	0
750	Prokka:Prodigal			0
751	Prokka:Prodigal	nrdZ	Vitamin B12-dependent ribonucleoside-diphosphate reductase	0
752	Prokka:Prodigal			0
753	Prokka:Prodigal			0
754	Prokka:Prodigal	thiQ	Thiamine import ATP-binding protein ThiQ	0
755	Prokka:Prodigal			0
756	Prokka:Prodigal	thiB	Thiamine-binding periplasmic protein	0
757	Prokka:Prodigal			0
758	Prokka:Prodigal			0
759	Prokka:Prodigal	leuD1	3-isopropylmalate dehydratase small subunit 1	0
760	Prokka:Prodigal	leuC	3-isopropylmalate dehydratase large subunit	0
761	Prokka:Prodigal	leuB	3-isopropylmalate dehydrogenase	0
762	Prokka:Prodigal	leuA	2-isopropylmalate synthase	0
763	Prokka:Prodigal			0
764	Prokka:Prodigal			0
765	Prokka:Prodigal			0
766	Prokka:Prodigal			0
767	Prokka:Prodigal	ilvI	Acetolactate synthase isozyme 3 large subunit	0
768	Prokka:Prodigal	ilvH	Acetolactate synthase isozyme 3 small subunit	0
769	Prokka:Prodigal	leuE_1	Leucine efflux protein	0
770	Prokka:Prodigal			0
771	Prokka:Prodigal	fis	DNA-binding protein Fis	0
772	Prokka:Prodigal	dusB	tRNA-dihydrouridine synthase B	0
773	Prokka:Prodigal			0
774	Prokka:Prodigal			0
775	Prokka:Prodigal			0
776	Prokka:Prodigal			0
777	Prokka:Prodigal			0
778	Prokka:Prodigal			0
779	Prokka:Prodigal			0
780	Prokka:Prodigal	rssB	Regulator of RpoS	0
781	Prokka:Prodigal	dtpT	Di-/tripeptide transporter	0
782	Prokka:Prodigal	galU	UTP--glucose-1-phosphate uridylyltransferase	0
783	Prokka:Prodigal		putative protein	0
784	Prokka:Prodigal	pta	Phosphate acetyltransferase	0
785	Prokka:Prodigal	ackA_2	Acetate kinase	0
786	Prokka:Prodigal			0
787	Prokka:Prodigal			0
788	Prokka:Prodigal			0
789	Prokka:Prodigal	bcp	Peroxiredoxin Bcp	0
790	Prokka:Prodigal	gcvR	Glycine cleavage system transcriptional repressor	0
791	Prokka:Prodigal	dapA_2	4-hydroxy-tetrahydrodipicolinate synthase	0
792	Prokka:Prodigal	bamC	Outer membrane protein assembly factor BamC	0
793	Prokka:Prodigal	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	0
794	Prokka:Prodigal			0
795	Prokka:Prodigal	dmlR_1	HTH-type transcriptional regulator DmlR	0
796	Prokka:Prodigal			0
797	Prokka:Prodigal			0
798	Prokka:Prodigal			0
799	Prokka:Prodigal			0
800	Prokka:Prodigal	arcB	Aerobic respiration control sensor protein ArcB	0
801	Prokka:Prodigal	dgt	Deoxyguanosinetriphosphate triphosphohydrolase	0
802	Prokka:Prodigal			0
803	Prokka:Prodigal	rcsC_1	Sensor histidine kinase RcsC	0
804	Prokka:Prodigal	rcsC_2	Sensor histidine kinase RcsC	0
805	Prokka:Prodigal			0
806	Prokka:Prodigal	rfaH	Transcription antitermination protein RfaH	0
807	Prokka:Prodigal	metQ_1	D-methionine-binding lipoprotein MetQ	0
808	Prokka:Prodigal	metI	D-methionine transport system permease protein MetI	0
809	Prokka:Prodigal	metN	Methionine import ATP-binding protein MetN	0
810	Prokka:Prodigal			0
811	Prokka:Prodigal	ppgK	Polyphosphate glucokinase	0
812	Prokka:Prodigal	queG	Epoxyqueuosine reductase	0
813	Prokka:Prodigal	nnr	Bifunctional NAD(P)H-hydrate repair enzyme Nnr	0
814	Prokka:Prodigal	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	0
815	Prokka:Prodigal			0
816	Prokka:Prodigal			0
817	Prokka:Prodigal			0
818	Prokka:Prodigal	mutL	DNA mismatch repair protein MutL	0
819	Prokka:Prodigal	miaA	tRNA dimethylallyltransferase	0
820	Prokka:Prodigal	hfq_2	RNA-binding protein Hfq	0
821	Prokka:Prodigal	hflX	GTPase HflX	0
822	Prokka:Prodigal	hflK	Modulator of FtsH protease HflK	0
823	Prokka:Prodigal	hflC	Modulator of FtsH protease HflC	0
824	Prokka:Prodigal			0
825	Prokka:Prodigal	ispB	Octaprenyl diphosphate synthase	0
826	Prokka:Prodigal	rplU	50S ribosomal protein L21	0
827	Prokka:Prodigal	rpmA	50S ribosomal protein L27	0
828	Prokka:Prodigal	obg	GTPase Obg	0
829	Prokka:Prodigal			0
830	Prokka:Prodigal			0
831	Prokka:Prodigal			0
832	Prokka:Prodigal			0
833	Prokka:Prodigal			0
834	Prokka:Prodigal	apaH	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical	0
835	Prokka:Prodigal	apaG	Protein ApaG	0
836	Prokka:Prodigal	rsmA	Ribosomal RNA small subunit methyltransferase A	0
837	Prokka:Prodigal	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	0
838	Prokka:Prodigal	surA	Chaperone SurA	0
839	Prokka:Prodigal	lptD	LPS-assembly protein LptD	0
840	Prokka:Prodigal	amgK	N-acetylmuramate/N-acetylglucosamine kinase	0
841	Prokka:Prodigal	murU	N-acetylmuramate alpha-1-phosphate uridylyltransferase	0
842	Prokka:Prodigal	djlA	Co-chaperone protein DjlA	0
843	Prokka:Prodigal		IS3 family transposase ISAs31	0
844	Prokka:Prodigal		IS3 family transposase ISAs31	0
845	Prokka:Prodigal	pepD	Cytosol non-specific dipeptidase	0
846	Prokka:Prodigal			0
847	Prokka:Prodigal	gpt	Xanthine phosphoribosyltransferase	0
848	Prokka:Prodigal			0
849	Prokka:Prodigal	crl	Sigma factor-binding protein Crl	0
850	Prokka:Prodigal	proB	Glutamate 5-kinase	0
851	Prokka:Prodigal	proA	Gamma-glutamyl phosphate reductase	0
852	Prokka:Prodigal			0
853	Prokka:Prodigal			0
854	Prokka:Prodigal		DNA-binding protein	0
855	Prokka:Prodigal	psd	Phosphatidylserine decarboxylase proenzyme	0
856	Prokka:Prodigal	rsgA	Small ribosomal subunit biogenesis GTPase RsgA	0
857	Prokka:Prodigal	orn	Oligoribonuclease	0
858	Prokka:Prodigal	cspV_1	Cold shock protein CspV	0
859	Prokka:Prodigal			0
860	Prokka:Prodigal	mcpU_2	Methyl-accepting chemotaxis protein McpU	0
861	Prokka:Prodigal	gltX	Glutamate--tRNA ligase	0
862	Prokka:Prodigal	adeP	Adenine permease AdeP	0
863	Prokka:Prodigal			0
864	Prokka:Prodigal	ettA	Energy-dependent translational throttle protein EttA	0
865	Prokka:Prodigal			0
866	Prokka:Prodigal	ygjV	Inner membrane protein YgjV	0
867	Prokka:Prodigal	mltF_1	Membrane-bound lytic murein transglycosylase F	0
868	Prokka:Prodigal			0
869	Prokka:Prodigal			0
870	Prokka:Prodigal	wbgU	UDP-N-acetylglucosamine 4-epimerase	0
871	Prokka:Prodigal	rkpK	UDP-glucose 6-dehydrogenase	0
872	Prokka:Prodigal			0
873	Prokka:Prodigal	btuD_2	Vitamin B12 import ATP-binding protein BtuD	0
874	Prokka:Prodigal	oppD_1	Oligopeptide transport ATP-binding protein OppD	0
875	Prokka:Prodigal			0
876	Prokka:Prodigal	yejE	Inner membrane ABC transporter permease protein YejE	0
877	Prokka:Prodigal	yejB	Inner membrane ABC transporter permease protein YejB	0
878	Prokka:Prodigal	btuB_2	Vitamin B12 transporter BtuB	0
879	Prokka:Prodigal			0
880	Prokka:Prodigal	tolQ_2	Tol-Pal system protein TolQ	0
881	Prokka:Prodigal	tolQ_3	Tol-Pal system protein TolQ	0
882	Prokka:Prodigal	tolR_2	Tol-Pal system protein TolR	0
883	Prokka:Prodigal			0
884	Prokka:Prodigal			0
885	Prokka:Prodigal	erfK	putative L,D-transpeptidase ErfK/SrfK	0
886	Prokka:Prodigal	sppA	Protease 4	0
887	Prokka:Prodigal	fadH	2,4-dienoyl-CoA reductase	0
888	Prokka:Prodigal	ydjA	Putative NAD(P)H nitroreductase YdjA	0
889	Prokka:Prodigal	maa_3	Maltose O-acetyltransferase	0
890	Prokka:Prodigal		Hydroxypyruvate reductase	0
891	Prokka:Prodigal	fabF_1	3-oxoacyl-[acyl-carrier-protein] synthase 2	0
892	Prokka:Prodigal	fabG_1	3-oxoacyl-[acyl-carrier-protein] reductase FabG	0
893	Prokka:Prodigal			0
894	Prokka:Prodigal			0
895	Prokka:Prodigal			0
896	Prokka:Prodigal			0
897	Prokka:Prodigal			0
898	Prokka:Prodigal			0
899	Prokka:Prodigal		MIO-dependent tyrosine 2,3-aminomutase	0
900	Prokka:Prodigal			0
901	Prokka:Prodigal			0
902	Prokka:Prodigal	acs_1	Acetyl-coenzyme A synthetase	0
903	Prokka:Prodigal			0
904	Prokka:Prodigal	acpP_1	Acyl carrier protein	0
905	Prokka:Prodigal			0
906	Prokka:Prodigal			0
907	Prokka:Prodigal			0
908	Prokka:Prodigal			0
909	Prokka:Prodigal	sfmM2	L-tyrosine C(3)-methyltransferase	0
910	Prokka:Prodigal			0
